customer_id,first_name,last_name,country,city,email,signup_date,loyalty_status,age,email_original,signup_date_missing
CUST_1297,Hannah,Weber,Germany,Berlin,hannah.weber@hotmail.com,11/5/2021,Platinum,35.0,hannah.weber@hotmail.com,False
CUST_1298,Sophia,Schmidt,Germany,Hamburg,sophia.schmidt@outlook.com,12/29/2021,Silver,26.0,sophia.schmidt@outlook.com,False
CUST_1300,Finn,Fischer,Germany,Frankfurt,finn.fischer@gmail.com,1/29/2021,Gold,56.0,finn.fischergmail.com,False
CUST_1301,Sofie,De Smet,Belgium,Liège,sofie.desmet@outlook.com,7/30/2021,Platinum,60.0,sofie.desmet@outlook.com,False
CUST_1304,Lucas,Janssens,Belgium,Ghent,lucas.janssens@gmail.com,6/30/2024,Silver,26.0,lucas.janssens@gmail.com,False
CUST_1305,Sofie,De Smet,Belgium,Brussels,sofie.desmet@hotmail.com,12/8/2024,Silver,67.0,SOFIE.DESMET@HOTMAIL.COM,False
CUST_1307,Marie,Janssens,Belgium,Brussels,marie.janssens@hotmail.com,12/8/2023,Unclassified,45.0,marie.janssens@hotmail.com,False
CUST_1309,Lars,Peeters,Belgium,Brussels,lars.peeters@icloud.com,8/12/2024,Platinum,41.0,lars.peetersicloud.com,False
CUST_1311,Lucas,De Smet,Belgium,Liège,lucas.desmet@outlook.com,7/4/2022,Platinum,28.0,lucas.desmet@outlook.com,False
CUST_1312,Gabriel,Martin,France,Toulouse,gabriel.martin@hotmail.com,10/9/2025,Gold,49.0,gabriel.martin@hotmail.com,False
CUST_1313,Lucas,De Smet,Belgium,Liège,lucas.desmet@gmail.com,4/24/2024,Unclassified,59.0,lucas.desmet@gmail.com,False
CUST_1315,Sophia,Müller,Germany,Berlin,sophia.müller@yahoo.com,12/11/2023,Unclassified,59.0,SOPHIA.MÜLLER@YAHOO.COM,False
CUST_1316,Julia,Bakker,Netherlands,Eindhoven,julia.bakker@icloud.com,12/10/2022,Unclassified,64.0,julia.bakker@icloud.com,False
CUST_1319,Lars,Jacobs,Belgium,Ghent,lars.jacobs@gmail.com,,Unclassified,25.0,lars.jacobs@gmail.com,True
CUST_1320,Sofie,Lefebvre,Luxembourg,Luxembourg City,sofie.lefebvre@icloud.com,2/26/2024,Unclassified,65.0,sofie.lefebvre@icloud.com,False
CUST_1322,Emma,Müller,Germany,Stuttgart,,6/27/2025,Platinum,56.0,,False
CUST_1324,Hannah,Fischer,Germany,Munich,hannah.fischer@yahoo.com,9/12/2025,Unclassified,30.0,hannah.fischer@yahoo.com,False
CUST_1325,Paul,Fischer,Germany,Berlin,paul.fischer@icloud.com,4/13/2024,Gold,55.0,paul.fischer@icloud.com,False
CUST_1326,Thomas,Simon,Luxembourg,Luxembourg City,thomas.simon@gmail.com,10/30/2023,Unclassified,49.0,thomas.simon@gmail.com,False
CUST_1327,Noah,van den Berg,Netherlands,Utrecht,noah.vandenberg@yahoo.com,12/4/2024,Platinum,55.0,NOAH.VANDENBERG@YAHOO.COM,False
CUST_1328,Gabriel,Simon,Luxembourg,Luxembourg City,gabriel.simon@outlook.com,10/9/2024,Gold,68.0,gabriel.simon@outlook.com,False
CUST_1330,Jules,Lefebvre,France,Paris,jules.lefebvre@icloud.com,4/26/2021,Platinum,33.0,jules.lefebvre@icloud.com,False
CUST_1332,Lucas,Jansen,Netherlands,Eindhoven,lucas.jansen@yahoo.com,5/4/2023,Platinum,66.0,LUCAS.JANSEN@YAHOO.COM,False
CUST_1335,Louise,Maes,Belgium,Leuven,louise.maes@yahoo.com,11/8/2022,Silver,32.0,louise.maes@yahoo.com,False
CUST_1337,Lars,Maes,Luxembourg,Luxembourg City,lars.maes@icloud.com,12/17/2022,Platinum,36.0,lars.maes@icloud.com,False
CUST_1338,Alice,Dubois,France,Lyon,alice.dubois@icloud.com,8/22/2024,Platinum,47.0,alice.dubois@icloud.com,False
CUST_1339,Hannah,Meyer,Germany,Cologne,hannah.meyer@icloud.com,2/21/2023,Unclassified,30.0,HANNAH.MEYER@ICLOUD.COM,False
CUST_1340,Arthur,Martin,France,Nice,arthur.martin@yahoo.com,8/31/2022,Platinum,35.0,arthur.martin@yahoo.com,False
CUST_1341,Lucas,Peeters,Luxembourg,Luxembourg City,lucas.peeters@icloud.com,7/13/2024,Unclassified,66.0,lucas.peeters@icloud.com,False
CUST_1342,Noah,Willems,Belgium,Liège,noah.willems@hotmail.com,11/11/2021,Platinum,44.0,noah.willems@hotmail.com,False
CUST_1346,Ben,Fischer,Germany,Munich,ben.fischer@icloud.com,10/6/2025,Gold,63.0,ben.fischer@icloud.com,False
CUST_1347,Alice,Martin,France,Nice,alice.martin@icloud.com,3/19/2023,Platinum,28.0,ALICE.MARTIN@ICLOUD.COM,False
CUST_1349,Lars,De Smet,Belgium,Leuven,lars.desmet@gmail.com,1/26/2025,Platinum,44.0,LARS.DESMET@GMAIL.COM,False
CUST_1350,Sophie,de Jong,Netherlands,Utrecht,sophie.dejong@icloud.com,11/4/2022,Unclassified,42.0,sophie.dejongicloud.com,False
CUST_1351,Julia,de Vries,Netherlands,The Hague,,2/24/2025,Platinum,40.0,,False
CUST_1353,Sophie,de Vries,Netherlands,Amsterdam,sophie.devries@gmail.com,7/23/2025,Unclassified,48.0,sophie.devries@gmail.com,False
CUST_1354,Daan,Bakker,Netherlands,Utrecht,daan.bakker@icloud.com,11/1/2021,Unclassified,37.0,daan.bakker@icloud.com,False
CUST_1356,Marie,Martin,Luxembourg,Luxembourg City,marie.martin@outlook.com,10/27/2021,Platinum,53.0,marie.martin@outlook.com,False
CUST_1357,Noah,Mertens,Belgium,Bruges,noah.mertens@outlook.com,,Unclassified,46.0,noah.mertensoutlook.com,True
CUST_1359,Thomas,Mertens,Luxembourg,Esch-Sur-Alzette,thomas.mertens@yahoo.com,5/31/2022,Unclassified,37.0,thomas.mertens@yahoo.com,False
CUST_1362,Emma,Laurent,France,Lille,emma.laurent@hotmail.com,4/22/2023,Silver,47.0,emma.laurent@hotmail.com,False
CUST_1363,Liam,Jansen,Netherlands,Eindhoven,liam.jansen@gmail.com,1/4/2022,Unclassified,48.0,LIAM.JANSEN@GMAIL.COM,False
CUST_1364,Sofie,Simon,Luxembourg,Esch-Sur-Alzette,sofie.simon@gmail.com,9/14/2023,Unclassified,49.0,sofie.simon@gmail.com,False
CUST_1366,Paul,Müller,Germany,Berlin,paul.müller@outlook.com,8/20/2025,Gold,29.0,paul.müller@outlook.com,False
CUST_1367,Ben,Wagner,Germany,Cologne,ben.wagner@icloud.com,5/20/2024,Unclassified,23.0,BEN.WAGNER@ICLOUD.COM,False
CUST_1368,Alice,De Smet,Luxembourg,Luxembourg City,alice.desmet@icloud.com,4/24/2025,Unclassified,60.0,alice.desmet@icloud.com,False
CUST_1370,Daan,Visser,Netherlands,Amsterdam,daan.visser@icloud.com,2/25/2022,Unclassified,43.0,daan.visser@icloud.com,False
CUST_1371,Emma,Bernard,France,Toulouse,emma.bernard@icloud.com,1/19/2023,Unclassified,66.0,emma.bernard@icloud.com,False
CUST_1373,Emma,Visser,Netherlands,Rotterdam,emma.visser@hotmail.com,11/8/2023,Unclassified,44.0,emma.visser@hotmail.com,False
CUST_1375,Julia,de Jong,Netherlands,Eindhoven,julia.dejong@gmail.com,9/5/2024,Unclassified,68.0,julia.dejong@gmail.com,False
CUST_1376,Lucas,De Smet,Belgium,Bruges,,11/28/2023,Unclassified,25.0,,False
CUST_1377,Lars,Dubois,Luxembourg,Luxembourg City,lars.dubois@gmail.com,6/27/2021,Platinum,48.0,lars.dubois@gmail.com,False
CUST_1378,Finn,Weber,Germany,Munich,,1/31/2024,Unclassified,58.0,,False
CUST_1381,Finn,Weber,Germany,Frankfurt,finn.weber@outlook.com,8/2/2023,Unclassified,24.0,finn.weber@outlook.com,False
CUST_1382,Marie,Janssens,Belgium,Bruges,marie.janssens@outlook.com,12/25/2022,Platinum,23.0,marie.janssens@outlook.com,False
CUST_1383,Noah,de Jong,Netherlands,The Hague,noah.dejong@yahoo.com,12/26/2022,Platinum,59.0,noah.dejongyahoo.com,False
CUST_1384,Sophie,van den Berg,Netherlands,Rotterdam,sophie.vandenberg@outlook.com,2/20/2022,Platinum,62.0,sophie.vandenberg@outlook.com,False
CUST_1386,Chloé,Simon,France,Marseille,chloé.simon@hotmail.com,3/26/2023,Gold,59.0,chloé.simon@hotmail.com,False
CUST_1388,Mia,Meyer,Germany,Berlin,mia.meyer@gmail.com,1/11/2023,Gold,39.0,mia.meyer@gmail.com,False
CUST_1394,Alice,Simon,France,Nice,alice.simon@yahoo.com,10/23/2024,Unclassified,35.0,alice.simon@yahoo.com,False
CUST_1395,Thomas,Michel,Luxembourg,Esch-Sur-Alzette,thomas.michel@yahoo.com,7/5/2023,Unclassified,47.0,thomas.michel@yahoo.com,False
CUST_1397,Julia,Jansen,Netherlands,Utrecht,julia.jansen@yahoo.com,3/21/2023,Platinum,51.0,julia.jansen@yahoo.com,False
CUST_1398,Jules,Mertens,Luxembourg,Luxembourg City,jules.mertens@outlook.com,5/31/2022,Silver,67.0,JULES.MERTENS@OUTLOOK.COM,False
CUST_1400,Marie,Willems,Belgium,Antwerp,marie.willems@gmail.com,5/22/2022,Gold,51.0,marie.willems@gmail.com,False
CUST_1401,Liam,de Jong,Netherlands,Amsterdam,liam.dejong@yahoo.com,1/13/2024,Unclassified,58.0,liam.dejong@yahoo.com,False
CUST_1402,Liam,Bakker,Netherlands,Eindhoven,liam.bakker@hotmail.com,12/9/2023,Platinum,57.0,liam.bakker@hotmail.com,False
CUST_1403,Chloé,Simon,France,Lyon,chloé.simon@gmail.com,9/14/2022,Unclassified,47.0,chloé.simon@gmail.com,False
CUST_1404,Julia,de Vries,Netherlands,The Hague,,9/5/2023,Platinum,50.0,,False
CUST_1405,Lars,Michel,Luxembourg,Luxembourg City,lars.michel@icloud.com,3/20/2023,Unclassified,68.0,lars.michel@icloud.com,False
CUST_1408,Hannah,Schneider,Germany,Berlin,hannah.schneider@outlook.com,7/29/2021,Unclassified,31.0,hannah.schneideroutlook.com,False
CUST_1411,Emma,Mertens,Belgium,Liège,emma.mertens@outlook.com,3/10/2021,Silver,70.0,emma.mertens@outlook.com,False
CUST_1412,Louise,Martin,Luxembourg,Esch-Sur-Alzette,louise.martin@yahoo.com,3/6/2025,Silver,56.0,louise.martin@yahoo.com,False
CUST_1414,Lucas,Mertens,Belgium,Ghent,lucas.mertens@icloud.com,,Unclassified,67.0,lucas.mertens@icloud.com,True
CUST_1415,Marie,De Smet,Luxembourg,Luxembourg City,marie.desmet@outlook.com,4/5/2025,Platinum,26.0,MARIE.DESMET@OUTLOOK.COM,False
CUST_1417,Louise,Maes,Belgium,Liège,louise.maes@outlook.com,2/19/2024,Unclassified,67.0,LOUISE.MAES@OUTLOOK.COM,False
CUST_1418,Liam,Bakker,Netherlands,Utrecht,liam.bakker@yahoo.com,10/29/2025,Unclassified,27.0,liam.bakker@yahoo.com,False
CUST_1419,Anna,de Vries,Netherlands,Utrecht,anna.devries@icloud.com,2/16/2023,Unclassified,24.0,ANNA.DEVRIES@ICLOUD.COM,False
CUST_1420,Louise,Dubois,France,Lille,louise.dubois@gmail.com,12/10/2023,Gold,58.0,louise.dubois@gmail.com,False
CUST_1422,Emma,van den Berg,Netherlands,Rotterdam,emma.vandenberg@gmail.com,10/1/2023,Unclassified,67.0,emma.vandenberggmail.com,False
CUST_1423,Louis,Dubois,France,Lyon,louis.dubois@icloud.com,9/4/2024,Unclassified,28.0,LOUIS.DUBOIS@ICLOUD.COM,False
CUST_1424,Thomas,Willems,Belgium,Liège,thomas.willems@hotmail.com,6/17/2024,Silver,25.0,thomas.willems@hotmail.com,False
CUST_1425,Emma,Bernard,France,Nice,emma.bernard@gmail.com,1/31/2022,Unclassified,38.0,emma.bernard@gmail.com,False
CUST_1426,Lucas,Visser,Netherlands,Amsterdam,lucas.visser@icloud.com,8/2/2021,Unclassified,34.0,lucas.visser@icloud.com,False
CUST_1427,Mia,Meyer,Germany,Munich,mia.meyer@icloud.com,10/8/2022,Platinum,43.0,mia.meyer@icloud.com,False
CUST_1428,Finn,Wagner,Germany,Stuttgart,finn.wagner@yahoo.com,4/18/2025,Platinum,70.0,finn.wagner@yahoo.com,False
CUST_1429,Chloé,Laurent,France,Toulouse,chloé.laurent@gmail.com,11/27/2023,Silver,42.0,chloé.laurent@gmail.com,False
CUST_1431,Emma,de Jong,Netherlands,The Hague,emma.dejong@yahoo.com,5/27/2022,Silver,42.0,emma.dejong@yahoo.com,False
CUST_1433,Marie,Janssens,Belgium,Liège,marie.janssens@icloud.com,11/16/2022,Unclassified,50.0,marie.janssens@icloud.com,False
CUST_1434,Noah,De Smet,Belgium,Liège,noah.desmet@icloud.com,4/21/2021,Platinum,25.0,noah.desmet@icloud.com,False
CUST_1437,Louise,Willems,Belgium,Bruges,louise.willems@outlook.com,3/21/2023,Unclassified,35.0,louise.willems@outlook.com,False
CUST_1439,Alice,Bernard,France,Marseille,alice.bernard@yahoo.com,12/18/2022,Unclassified,51.0,ALICE.BERNARD@YAHOO.COM,False
CUST_1440,Anna,de Jong,Netherlands,Rotterdam,anna.dejong@outlook.com,6/25/2021,Gold,26.0,anna.dejong@outlook.com,False
CUST_1441,Marie,Lefebvre,Luxembourg,Esch-Sur-Alzette,marie.lefebvre@gmail.com,8/23/2023,Gold,47.0,marie.lefebvre@gmail.com,False
CUST_1442,Louise,Jacobs,Luxembourg,Esch-Sur-Alzette,louise.jacobs@icloud.com,12/2/2024,Unclassified,47.0,louise.jacobs@icloud.com,False
CUST_1443,Emma,Willems,Luxembourg,Luxembourg City,emma.willems@gmail.com,4/19/2021,Silver,23.0,emma.willems@gmail.com,False
CUST_1444,Leon,Meyer,Germany,Stuttgart,leon.meyer@yahoo.com,8/22/2024,Unclassified,47.0,LEON.MEYER@YAHOO.COM,False
CUST_1445,Thomas,Jacobs,Belgium,Leuven,thomas.jacobs@icloud.com,2/23/2024,Silver,24.0,thomas.jacobs@icloud.com,False
CUST_1447,Louis,Michel,France,Marseille,louis.michel@hotmail.com,,Gold,40.0,louis.michel@hotmail.com,True
CUST_1448,Julia,van den Berg,Netherlands,Rotterdam,julia.vandenberg@gmail.com,7/5/2024,Gold,49.0,julia.vandenberg@gmail.com,False
CUST_1449,Marie,Mertens,Luxembourg,Esch-Sur-Alzette,marie.mertens@icloud.com,10/11/2021,Gold,66.0,marie.mertens@icloud.com,False
CUST_1452,Gabriel,Lefebvre,France,Lyon,gabriel.lefebvre@gmail.com,6/17/2024,Unclassified,59.0,GABRIEL.LEFEBVRE@GMAIL.COM,False
CUST_1454,Lucas,van den Berg,Netherlands,The Hague,lucas.vandenberg@outlook.com,1/31/2021,Gold,49.0,lucas.vandenberg@outlook.com,False
CUST_1455,Sophie,de Jong,Netherlands,Rotterdam,sophie.dejong@hotmail.com,7/27/2023,Unclassified,50.0,sophie.dejong@hotmail.com,False
CUST_1457,Noah,Martin,Luxembourg,Esch-Sur-Alzette,noah.martin@gmail.com,2/14/2025,Unclassified,47.0,noah.martin@gmail.com,False
CUST_1458,Noah,Maes,Belgium,Bruges,noah.maes@hotmail.com,12/7/2021,Silver,62.0,noah.maes@hotmail.com,False
CUST_1459,Marie,Martin,Luxembourg,Esch-Sur-Alzette,marie.martin@gmail.com,11/26/2024,Unclassified,48.0,MARIE.MARTIN@GMAIL.COM,False
CUST_1462,Lucas,Bakker,Netherlands,The Hague,lucas.bakker@gmail.com,9/12/2024,Gold,33.0,lucas.bakker@gmail.com,False
CUST_1463,Daan,van den Berg,Netherlands,Utrecht,daan.vandenberg@yahoo.com,1/6/2022,Gold,31.0,daan.vandenberg@yahoo.com,False
CUST_1465,Chloé,Martin,Luxembourg,Esch-Sur-Alzette,chloé.martin@hotmail.com,1/26/2024,Unclassified,63.0,chloé.martinhotmail.com,False
CUST_1468,Thomas,Martin,Luxembourg,Esch-Sur-Alzette,thomas.martin@gmail.com,2/16/2023,Unclassified,50.0,thomas.martin@gmail.com,False
CUST_1469,Marie,Jacobs,Belgium,Antwerp,marie.jacobs@gmail.com,12/11/2023,Unclassified,36.0,marie.jacobs@gmail.com,False
CUST_1470,Emma,Willems,Belgium,Liège,emma.willems@icloud.com,6/3/2025,Unclassified,41.0,emma.willems@icloud.com,False
CUST_1471,Gabriel,Willems,Luxembourg,Esch-Sur-Alzette,gabriel.willems@outlook.com,10/17/2023,Unclassified,34.0,gabriel.willems@outlook.com,False
CUST_1472,Noah,Jansen,Netherlands,Amsterdam,,10/3/2025,Unclassified,62.0,,False
CUST_1473,Ben,Schneider,Germany,Hamburg,ben.schneider@icloud.com,11/14/2024,Platinum,27.0,ben.schneider@icloud.com,False
CUST_1475,Alice,Michel,France,Toulouse,alice.michel@hotmail.com,7/8/2024,Platinum,57.0,alice.michel@hotmail.com,False
CUST_1476,Finn,Meyer,Germany,Berlin,finn.meyer@icloud.com,1/3/2024,Unclassified,47.5,finn.meyer@icloud.com,False
CUST_1477,Alice,Martin,France,Lyon,alice.martin@yahoo.com,12/31/2023,Unclassified,59.0,alice.martin@yahoo.com,False
CUST_1478,Paul,Weber,Germany,Berlin,paul.weber@yahoo.com,,Gold,54.0,paul.weber@yahoo.com,True
CUST_1480,Sofie,Michel,Luxembourg,Esch-Sur-Alzette,sofie.michel@icloud.com,12/9/2023,Gold,43.0,sofie.michel@icloud.com,False
CUST_1481,Lucas,Peeters,Belgium,Liège,lucas.peeters@gmail.com,1/9/2021,Unclassified,25.0,lucas.peeters@gmail.com,False
CUST_1483,Louise,Bernard,France,Marseille,louise.bernard@yahoo.com,7/13/2022,Silver,40.0,louise.bernard@yahoo.com,False
CUST_1485,Marie,Willems,Belgium,Ghent,marie.willems@icloud.com,10/15/2024,Silver,47.0,MARIE.WILLEMS@ICLOUD.COM,False
CUST_1489,Ben,Müller,Germany,Frankfurt,ben.müller@gmail.com,4/22/2025,Gold,59.0,ben.müller@gmail.com,False
CUST_1491,Lars,Bernard,Luxembourg,Luxembourg City,lars.bernard@hotmail.com,4/25/2024,Unclassified,50.0,lars.bernard@hotmail.com,False
CUST_1493,Noah,Lefebvre,Luxembourg,Esch-Sur-Alzette,noah.lefebvre@outlook.com,11/4/2024,Platinum,47.0,noah.lefebvre@outlook.com,False
CUST_1494,Ben,Müller,Germany,Munich,ben.müller@outlook.com,1/1/2021,Gold,65.0,ben.müller@outlook.com,False
CUST_1495,Leon,Fischer,Germany,Cologne,leon.fischer@icloud.com,9/6/2022,Platinum,66.0,leon.fischer@icloud.com,False
CUST_1496,Mia,Müller,Germany,Cologne,mia.müller@gmail.com,10/12/2025,Unclassified,46.0,mia.müller@gmail.com,False
CUST_1498,Jules,Laurent,France,Toulouse,jules.laurent@hotmail.com,1/21/2022,Unclassified,46.0,jules.laurent@hotmail.com,False
CUST_1499,Noah,Visser,Netherlands,Rotterdam,,9/24/2023,Silver,31.0,,False
CUST_1501,Lucas,Bakker,Netherlands,Amsterdam,lucas.bakker@icloud.com,7/6/2022,Unclassified,57.0,lucas.bakker@icloud.com,False
CUST_1503,Chloé,Simon,France,Paris,chloé.simon@icloud.com,2/27/2025,Silver,65.0,CHLOÉ.SIMON@ICLOUD.COM,False
CUST_1506,Thomas,Dubois,Luxembourg,Luxembourg City,thomas.dubois@yahoo.com,6/18/2021,Platinum,27.0,thomas.dubois@yahoo.com,False
CUST_1507,Gabriel,Simon,France,Marseille,gabriel.simon@yahoo.com,12/24/2021,Gold,70.0,GABRIEL.SIMON@YAHOO.COM,False
CUST_1508,Mia,Wagner,Germany,Munich,mia.wagner@yahoo.com,12/17/2023,Silver,44.0,mia.wagner@yahoo.com,False
CUST_1509,Liam,van den Berg,Netherlands,The Hague,liam.vandenberg@hotmail.com,3/8/2022,Silver,45.0,liam.vandenberg@hotmail.com,False
CUST_1510,Emma,Martin,France,Lyon,emma.martin@hotmail.com,3/21/2025,Unclassified,37.0,emma.martin@hotmail.com,False
CUST_1512,Emma,Willems,Belgium,Liège,emma.willems@yahoo.com,10/24/2025,Platinum,40.0,emma.willems@yahoo.com,False
CUST_1513,Marie,De Smet,Belgium,Leuven,marie.desmet@hotmail.com,10/8/2024,Unclassified,35.0,marie.desmet@hotmail.com,False
CUST_1514,Gabriel,Dubois,France,Nice,gabriel.dubois@gmail.com,,Unclassified,29.0,gabriel.dubois@gmail.com,True
CUST_1517,Arthur,Laurent,France,Lille,arthur.laurent@gmail.com,5/25/2023,Platinum,65.0,arthur.laurent@gmail.com,False
CUST_1519,Emma,Fischer,Germany,Munich,emma.fischer@icloud.com,1/13/2024,Unclassified,36.0,emma.fischer@icloud.com,False
CUST_1521,Sofie,De Smet,Belgium,Bruges,sofie.desmet@yahoo.com,1/8/2021,Unclassified,54.0,sofie.desmet@yahoo.com,False
CUST_1522,Finn,Wagner,Germany,Stuttgart,finn.wagner@gmail.com,8/3/2025,Unclassified,30.0,FINN.WAGNER@GMAIL.COM,False
CUST_1523,Louise,De Smet,Luxembourg,Esch-Sur-Alzette,louise.desmet@hotmail.com,1/19/2023,Silver,44.0,louise.desmethotmail.com,False
CUST_1525,Emma,Meyer,Germany,Frankfurt,emma.meyer@outlook.com,4/29/2024,Silver,47.0,emma.meyer@outlook.com,False
CUST_1527,Paul,Meyer,Germany,Cologne,paul.meyer@outlook.com,9/1/2024,Unclassified,47.5,PAUL.MEYER@OUTLOOK.COM,False
CUST_1528,Noah,De Smet,Belgium,Liège,,8/8/2025,Unclassified,52.0,,False
CUST_1530,Emma,Michel,France,Nice,emma.michel@icloud.com,4/15/2025,Platinum,34.0,emma.michel@icloud.com,False
CUST_1531,Emma,Maes,Belgium,Antwerp,emma.maes@hotmail.com,5/14/2022,Gold,25.0,emma.maes@hotmail.com,False
CUST_1533,Jules,Michel,France,Toulouse,jules.michel@outlook.com,4/24/2023,Unclassified,34.0,jules.michel@outlook.com,False
CUST_1534,Lucas,De Smet,Belgium,Bruges,lucas.desmet@icloud.com,12/14/2022,Gold,58.0,lucas.desmet@icloud.com,False
CUST_1535,Emma,Bakker,Netherlands,Amsterdam,emma.bakker@icloud.com,3/26/2022,Gold,63.0,emma.bakker@icloud.com,False
CUST_1537,Arthur,Bernard,France,Toulouse,arthur.bernard@yahoo.com,3/30/2021,Unclassified,26.0,arthur.bernard@yahoo.com,False
CUST_1540,Sophia,Müller,Germany,Frankfurt,sophia.müller@outlook.com,2/4/2023,Gold,69.0,sophia.müller@outlook.com,False
CUST_1541,Arthur,Bernard,France,Marseille,arthur.bernard@outlook.com,8/16/2021,Unclassified,52.0,arthur.bernardoutlook.com,False
CUST_1542,Julia,Jansen,Netherlands,Utrecht,julia.jansen@icloud.com,12/15/2021,Gold,58.0,julia.jansen@icloud.com,False
CUST_1544,Sophie,de Vries,Netherlands,The Hague,sophie.devries@icloud.com,3/20/2024,Silver,49.0,sophie.devries@icloud.com,False
CUST_1546,Emma,Bakker,Netherlands,Amsterdam,emma.bakker@hotmail.com,8/19/2024,Unclassified,24.0,EMMA.BAKKER@HOTMAIL.COM,False
CUST_1548,Julia,Visser,Netherlands,The Hague,julia.visser@gmail.com,11/13/2022,Unclassified,41.0,JULIA.VISSER@GMAIL.COM,False
CUST_1549,Louise,Lefebvre,France,Lille,louise.lefebvre@gmail.com,11/21/2023,Platinum,66.0,louise.lefebvre@gmail.com,False
CUST_1550,Emma,Jacobs,Belgium,Ghent,emma.jacobs@hotmail.com,2/19/2024,Gold,58.0,emma.jacobs@hotmail.com,False
CUST_1551,Julia,Jansen,Netherlands,Eindhoven,julia.jansen@gmail.com,12/10/2024,Gold,70.0,julia.jansen@gmail.com,False
CUST_1552,Alice,Dubois,France,Nice,alice.dubois@hotmail.com,9/23/2023,Unclassified,30.0,ALICE.DUBOIS@HOTMAIL.COM,False
CUST_1555,Marie,Martin,Luxembourg,Esch-Sur-Alzette,marie.martin@hotmail.com,5/9/2021,Gold,47.0,marie.martin@hotmail.com,False
CUST_1556,Gabriel,Mertens,Luxembourg,Esch-Sur-Alzette,gabriel.mertens@yahoo.com,1/29/2024,Unclassified,42.0,gabriel.mertens@yahoo.com,False
CUST_1557,Noah,Jansen,Netherlands,Utrecht,noah.jansen@outlook.com,4/7/2021,Unclassified,41.0,noah.jansen@outlook.com,False
CUST_1559,Sofie,Maes,Belgium,Leuven,sofie.maes@outlook.com,12/19/2024,Platinum,43.0,sofie.maes@outlook.com,False
CUST_1560,Julia,van den Berg,Netherlands,Eindhoven,julia.vandenberg@outlook.com,,Unclassified,32.0,JULIA.VANDENBERG@OUTLOOK.COM,True
CUST_1563,Anna,de Vries,Netherlands,Amsterdam,anna.devries@yahoo.com,3/31/2022,Gold,40.0,anna.devriesyahoo.com,False
CUST_1565,Paul,Meyer,Germany,Frankfurt,paul.meyer@yahoo.com,9/23/2022,Silver,58.0,PAUL.MEYER@YAHOO.COM,False
CUST_1566,Anna,Visser,Netherlands,The Hague,anna.visser@hotmail.com,5/19/2023,Gold,49.0,anna.visser@hotmail.com,False
CUST_1567,Lucas,Maes,Luxembourg,Luxembourg City,lucas.maes@yahoo.com,5/16/2021,Unclassified,60.0,lucas.maes@yahoo.com,False
CUST_1569,Leon,Weber,Germany,Frankfurt,leon.weber@gmail.com,10/9/2023,Gold,52.0,leon.weber@gmail.com,False
CUST_1572,Finn,Wagner,Germany,Hamburg,finn.wagner@hotmail.com,2/10/2025,Gold,39.0,finn.wagner@hotmail.com,False
CUST_1574,Marie,Maes,Belgium,Leuven,marie.maes@gmail.com,7/13/2021,Unclassified,33.0,marie.maes@gmail.com,False
CUST_1575,Alice,Lefebvre,France,Lille,alice.lefebvre@yahoo.com,12/31/2023,Silver,32.0,alice.lefebvre@yahoo.com,False
CUST_1576,Noah,de Vries,Netherlands,The Hague,noah.devries@hotmail.com,11/13/2021,Unclassified,35.0,noah.devries@hotmail.com,False
CUST_1577,Noah,Mertens,Luxembourg,Esch-Sur-Alzette,noah.mertens@gmail.com,,Platinum,67.0,NOAH.MERTENS@GMAIL.COM,True
CUST_1578,Anna,Bakker,Netherlands,Eindhoven,anna.bakker@yahoo.com,8/31/2021,Gold,67.0,anna.bakker@yahoo.com,False
CUST_1580,Noah,Janssens,Belgium,Brussels,noah.janssens@icloud.com,3/30/2021,Silver,65.0,noah.janssens@icloud.com,False
CUST_1582,Louise,De Smet,Luxembourg,Luxembourg City,louise.desmet@icloud.com,5/20/2021,Silver,60.0,louise.desmet@icloud.com,False
CUST_1584,Mia,Meyer,Germany,Cologne,mia.meyer@outlook.com,12/28/2022,Gold,50.0,mia.meyer@outlook.com,False
CUST_1585,Lars,Mertens,Luxembourg,Luxembourg City,lars.mertens@yahoo.com,4/11/2025,Unclassified,41.0,LARS.MERTENS@YAHOO.COM,False
CUST_1586,Emma,Maes,Belgium,Bruges,emma.maes@gmail.com,11/8/2024,Gold,51.0,emma.maes@gmail.com,False
CUST_1587,Alice,Willems,Luxembourg,Esch-Sur-Alzette,alice.willems@outlook.com,10/22/2024,Unclassified,23.0,alice.willems@outlook.com,False
CUST_1589,Louise,Dubois,France,Lyon,louise.dubois@icloud.com,5/20/2023,Unclassified,40.0,louise.dubois@icloud.com,False
CUST_1592,Lucas,Jacobs,Belgium,Leuven,lucas.jacobs@yahoo.com,6/6/2021,Unclassified,56.0,lucas.jacobs@yahoo.com,False
CUST_1593,Hannah,Schneider,Germany,Stuttgart,hannah.schneider@hotmail.com,10/27/2025,Silver,24.0,hannah.schneider@hotmail.com,False
CUST_1595,Anna,van den Berg,Netherlands,Rotterdam,anna.vandenberg@yahoo.com,10/14/2024,Unclassified,58.0,anna.vandenberg@yahoo.com,False
CUST_1596,Chloé,Martin,Luxembourg,Luxembourg City,chloé.martin@icloud.com,2/13/2023,Platinum,45.0,chloé.martinicloud.com,False
